variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_20336	7.96E-01	1.73E-03	7.18E-01	4.95E-02	1.37E-01	2.10E-02	
group_17123	7.96E-01	5.35E-02	3.65E-01	9.80E-02	1.08E-01	5.25E-02	
group_15227	7.96E-01	4.67E-01	1.40E-01	-1.10E-01	7.46E-02	8.55E-02	
group_12972	7.96E-01	4.62E-03	5.22E-01	6.09E-02	9.50E-02	3.72E-02	
group_12229	7.96E-01	4.62E-03	5.22E-01	6.09E-02	9.50E-02	3.72E-02	
group_11256	7.96E-01	4.62E-03	5.22E-01	6.09E-02	9.50E-02	3.72E-02	
group_10230	7.96E-01	3.04E-01	1.27E-01	-1.74E-01	1.13E-01	8.85E-02	
group_18988	7.96E-01	4.62E-03	1.73E-01	1.63E-01	1.19E-01	7.89E-02	
group_18969	7.96E-01	4.62E-03	1.73E-01	1.63E-01	1.19E-01	7.89E-02	
group_18968	7.96E-01	4.62E-03	1.73E-01	1.63E-01	1.19E-01	7.89E-02	
group_18959	7.96E-01	4.62E-03	1.73E-01	1.63E-01	1.19E-01	7.89E-02	
fadK	7.96E-01	1.13E-02	6.04E-01	-7.26E-02	1.40E-01	3.01E-02	
group_17169	7.96E-01	1.13E-02	6.04E-01	-7.26E-02	1.40E-01	3.01E-02	
group_16470	7.96E-01	1.13E-02	6.04E-01	-7.26E-02	1.40E-01	3.01E-02	
group_16273	7.93E-01	8.45E-02	7.06E-01	-3.51E-02	9.29E-02	2.19E-02	
group_15789	7.93E-01	7.14E-01	1.28E-01	-1.03E-01	6.72E-02	8.83E-02	
group_15788	7.93E-01	7.14E-01	1.28E-01	-1.03E-01	6.72E-02	8.83E-02	
group_15746	7.93E-01	7.14E-01	1.28E-01	-1.03E-01	6.72E-02	8.83E-02	
group_15745	7.93E-01	7.14E-01	1.28E-01	-1.03E-01	6.72E-02	8.83E-02	
group_15694	7.93E-01	7.14E-01	1.28E-01	-1.03E-01	6.72E-02	8.83E-02	
fliC	7.96E-01	4.62E-03	7.07E-01	-7.20E-02	1.92E-01	2.18E-02	
group_11355	7.93E-01	4.30E-02	6.81E-01	-3.94E-02	9.59E-02	2.38E-02	
group_9890	7.93E-01	4.30E-02	6.81E-01	-3.94E-02	9.59E-02	2.38E-02	
group_8323	7.96E-01	1.73E-03	2.76E-01	1.77E-01	1.62E-01	6.32E-02	
group_7922	7.93E-01	4.30E-02	6.81E-01	-3.94E-02	9.59E-02	2.38E-02	
lysR~~~argP	7.93E-01	4.30E-02	6.81E-01	-3.94E-02	9.59E-02	2.38E-02	
dppC	7.93E-01	4.30E-02	6.81E-01	-3.94E-02	9.59E-02	2.38E-02	
dppD	7.93E-01	4.30E-02	6.81E-01	-3.94E-02	9.59E-02	2.38E-02	
group_19759	7.89E-01	1.46E-13	3.81E-01	-9.60E-02	1.09E-01	5.08E-02	
group_18936	7.93E-01	3.50E-03	1.57E-01	1.68E-01	1.18E-01	8.20E-02	
group_18933	7.93E-01	8.75E-03	3.09E-01	1.19E-01	1.17E-01	5.90E-02	
group_18475	7.89E-01	5.28E-01	3.67E-01	-7.75E-02	8.58E-02	5.23E-02	
group_15279	7.89E-01	6.72E-03	7.22E-01	5.81E-02	1.63E-01	2.06E-02	
group_14066	7.89E-01	1.50E-14	8.91E-01	2.09E-02	1.52E-01	7.96E-03	
group_13631	7.89E-01	1.28E-01	7.18E-01	-3.94E-02	1.09E-01	2.10E-02	
group_11828	7.93E-01	2.60E-01	9.47E-01	-5.85E-03	8.86E-02	3.83E-03	
gsiA~~~ddpF	7.89E-01	3.43E-02	7.32E-01	-3.21E-02	9.38E-02	1.99E-02	
group_20652	7.89E-01	1.28E-01	9.49E-01	4.85E-03	7.60E-02	3.71E-03	
trpA	7.86E-01	1.97E-03	4.27E-01	1.00E-01	1.26E-01	4.61E-02	
group_13088	7.86E-01	1.86E-01	6.19E-01	-5.23E-02	1.05E-01	2.89E-02	
csbC	7.86E-01	5.13E-03	3.82E-01	1.70E-01	1.94E-01	5.07E-02	
group_18740	7.86E-01	5.13E-03	3.82E-01	1.70E-01	1.94E-01	5.07E-02	
group_18665	7.86E-01	5.13E-03	3.82E-01	1.70E-01	1.94E-01	5.07E-02	
group_18664	7.86E-01	5.13E-03	3.82E-01	1.70E-01	1.94E-01	5.07E-02	
group_18539	7.86E-01	5.13E-03	3.82E-01	1.70E-01	1.94E-01	5.07E-02	
holC	7.79E-01	5.94E-01	1.16E-01	-9.10E-02	5.77E-02	9.11E-02	
group_10035	7.79E-01	7.34E-03	1.67E-01	1.11E-01	8.01E-02	8.02E-02	
group_10001	7.79E-01	3.60E-02	6.80E-01	3.65E-02	8.83E-02	2.40E-02	
group_4663	7.83E-01	5.13E-04	1.22E-01	3.27E-01	2.11E-01	8.96E-02	
group_20869	7.76E-01	3.05E-01	4.45E-01	-5.95E-02	7.79E-02	4.43E-02	
group_20868	7.76E-01	3.05E-01	4.45E-01	-5.95E-02	7.79E-02	4.43E-02	
group_20867	7.76E-01	3.05E-01	4.45E-01	-5.95E-02	7.79E-02	4.43E-02	
group_20837	7.76E-01	3.05E-01	4.45E-01	-5.95E-02	7.79E-02	4.43E-02	
group_20836	7.76E-01	3.05E-01	4.45E-01	-5.95E-02	7.79E-02	4.43E-02	
cynS	7.76E-01	3.05E-01	4.45E-01	-5.95E-02	7.79E-02	4.43E-02	
group_17655	7.79E-01	1.69E-02	4.52E-01	-8.49E-02	1.13E-01	4.37E-02	
group_16290	7.76E-01	4.63E-01	9.03E-01	1.04E-02	8.50E-02	7.11E-03	
group_15536	7.76E-01	6.57E-01	7.37E-02	-1.34E-01	7.48E-02	1.04E-01	
group_15130	7.79E-01	9.59E-01	1.46E-01	-9.71E-02	6.67E-02	8.42E-02	
yiiM	7.76E-01	5.63E-03	6.18E-01	8.29E-02	1.66E-01	2.90E-02	
group_13712	7.76E-01	8.78E-01	1.03E-02	-2.00E-01	7.76E-02	1.48E-01	
group_12647	7.79E-01	3.60E-02	5.67E-01	-6.75E-02	1.18E-01	3.33E-02	
group_12350	7.79E-01	1.09E-03	6.84E-01	6.60E-02	1.62E-01	2.36E-02	
group_12178	7.73E-01	7.99E-01	3.98E-01	-4.85E-02	5.73E-02	4.90E-02	
group_11420	7.79E-01	1.09E-03	6.84E-01	6.60E-02	1.62E-01	2.36E-02	
group_11130	7.76E-01	1.08E-01	7.81E-01	2.94E-02	1.06E-01	1.61E-02	
group_10014	7.79E-01	1.09E-03	6.84E-01	6.60E-02	1.62E-01	2.36E-02	
group_7798	7.79E-01	1.09E-03	6.84E-01	6.60E-02	1.62E-01	2.36E-02	
group_7797	7.79E-01	1.09E-03	6.84E-01	6.60E-02	1.62E-01	2.36E-02	
group_4420	7.79E-01	1.09E-03	6.84E-01	6.60E-02	1.62E-01	2.36E-02	
algJ	7.73E-01	4.30E-03	7.93E-01	3.81E-02	1.45E-01	1.53E-02	
group_14133	7.73E-01	4.30E-03	7.48E-01	2.78E-02	8.62E-02	1.87E-02	
group_13247	7.76E-01	1.32E-02	3.02E-01	-1.76E-01	1.70E-01	5.99E-02	
group_11235	7.73E-01	4.68E-02	2.80E-01	-8.83E-02	8.16E-02	6.27E-02	
group_10970	7.73E-01	1.03E-02	6.05E-01	-7.10E-02	1.37E-01	3.01E-02	
group_10709	7.73E-01	9.72E-01	3.39E-02	-1.89E-01	8.87E-02	1.23E-01	
group_19394	7.73E-01	9.72E-01	5.63E-01	-4.95E-02	8.55E-02	3.36E-02	
group_16619	7.73E-01	5.96E-04	3.28E-01	1.77E-01	1.80E-01	5.68E-02	
algJ~~~ftsQ	7.69E-01	7.95E-03	9.95E-01	9.78E-04	1.44E-01	3.94E-04	
group_15690	7.69E-01	7.95E-03	9.95E-01	9.78E-04	1.44E-01	3.94E-04	
group_15651	7.69E-01	7.95E-03	9.95E-01	9.78E-04	1.44E-01	3.94E-04	
group_15496	7.69E-01	7.95E-03	9.95E-01	9.78E-04	1.44E-01	3.94E-04	
group_15398	7.69E-01	7.95E-03	9.95E-01	9.78E-04	1.44E-01	3.94E-04	
group_11296	7.73E-01	1.66E-03	6.88E-01	7.41E-02	1.84E-01	2.33E-02	
group_10968	7.73E-01	1.66E-03	7.27E-01	-4.92E-02	1.41E-01	2.02E-02	
group_10476	7.69E-01	4.36E-04	3.69E-01	8.65E-02	9.61E-02	5.22E-02	
group_9274	7.73E-01	1.66E-03	7.27E-01	-4.92E-02	1.41E-01	2.02E-02	
group_8464	7.69E-01	1.24E-03	3.16E-01	9.25E-02	9.20E-02	5.82E-02	
group_17088	7.69E-01	1.24E-03	7.00E-01	-3.75E-02	9.75E-02	2.23E-02	
group_16447	7.69E-01	1.33E-01	3.10E-01	-9.70E-02	9.54E-02	5.89E-02	
group_15945	7.66E-01	3.86E-17	5.05E-03	-4.68E-01	1.66E-01	1.62E-01	
group_7626	7.66E-01	6.11E-03	3.23E-01	-1.20E-01	1.21E-01	5.74E-02	
group_19585	7.66E-01	3.18E-04	7.80E-02	2.40E-01	1.36E-01	1.02E-01	
group_16522	7.66E-01	1.10E-01	4.17E-01	-7.57E-02	9.31E-02	4.72E-02	
group_14888	7.63E-01	7.61E-01	4.02E-02	-2.04E-01	9.92E-02	1.19E-01	
tet	7.66E-01	2.46E-03	4.36E-01	1.09E-01	1.40E-01	4.52E-02	
group_9706	7.66E-01	3.18E-04	1.06E-01	3.22E-01	1.99E-01	9.38E-02	
group_17017	7.63E-01	2.31E-04	2.09E-01	3.68E-01	2.93E-01	7.28E-02	
group_16568	7.63E-01	2.31E-04	2.09E-01	3.68E-01	2.93E-01	7.28E-02	
group_15475	7.59E-01	1.81E-01	4.98E-02	-1.17E-01	5.95E-02	1.14E-01	
group_11489	7.63E-01	1.10E-02	1.30E-01	-2.57E-01	1.69E-01	8.78E-02	
group_11084	7.59E-01	9.70E-07	6.69E-03	2.64E-01	9.67E-02	1.57E-01	
group_10752	7.59E-01	5.00E-04	2.34E-01	1.17E-01	9.85E-02	6.90E-02	
group_10198	7.63E-01	2.31E-04	2.09E-01	3.68E-01	2.93E-01	7.28E-02	
group_8119	7.63E-01	2.31E-04	2.09E-01	3.68E-01	2.93E-01	7.28E-02	
group_8021	7.63E-01	4.04E-01	3.52E-01	-7.73E-02	8.29E-02	5.40E-02	
group_15199	7.59E-01	8.52E-03	9.94E-01	-1.05E-03	1.35E-01	4.52E-04	
group_15063	7.59E-01	8.52E-03	9.94E-01	-1.05E-03	1.35E-01	4.52E-04	
group_14918	7.59E-01	8.52E-03	9.94E-01	-1.05E-03	1.35E-01	4.52E-04	
rspR~~~gntR	7.59E-01	3.73E-14	4.18E-01	-1.79E-01	2.21E-01	4.70E-02	
group_8950	7.56E-01	3.66E-04	9.75E-02	1.58E-01	9.53E-02	9.60E-02	
group_19899	7.53E-01	1.62E-01	4.14E-01	-6.47E-02	7.91E-02	4.74E-02	
group_19888	7.53E-01	1.62E-01	4.14E-01	-6.47E-02	7.91E-02	4.74E-02	
group_16326	7.56E-01	1.03E-03	8.20E-01	-4.60E-02	2.02E-01	1.32E-02	
group_16272	7.56E-01	1.03E-03	8.20E-01	-4.60E-02	2.02E-01	1.32E-02	
group_16140	7.56E-01	1.03E-03	8.20E-01	-4.60E-02	2.02E-01	1.32E-02	
group_14727	7.56E-01	6.58E-03	5.08E-01	8.48E-02	1.28E-01	3.84E-02	
group_14525	7.56E-01	1.04E-13	5.63E-01	-1.13E-01	1.95E-01	3.36E-02	
group_14472	7.56E-01	6.58E-03	5.08E-01	8.48E-02	1.28E-01	3.84E-02	
yacA	7.56E-01	6.13E-02	6.74E-02	-1.70E-01	9.26E-02	1.06E-01	
group_20142	7.49E-01	6.42E-01	1.15E-01	-1.28E-01	8.07E-02	9.14E-02	
group_19973	7.49E-01	2.25E-01	2.86E-01	-8.34E-02	7.81E-02	6.19E-02	
group_19972	7.49E-01	1.36E-01	4.30E-01	-6.09E-02	7.71E-02	4.58E-02	
group_13887	7.53E-01	2.66E-04	5.36E-01	1.19E-01	1.91E-01	3.60E-02	
group_12313	7.53E-01	2.66E-04	5.45E-01	1.12E-01	1.85E-01	3.52E-02	
gltR	7.56E-01	1.49E-02	4.59E-01	-1.08E-01	1.46E-01	4.30E-02	
norB	7.46E-01	3.33E-15	7.51E-01	-6.00E-02	1.89E-01	1.84E-02	
group_19618	7.49E-01	5.64E-04	1.72E-01	1.93E-01	1.41E-01	7.92E-02	
group_18758	7.46E-01	3.33E-15	5.68E-01	-1.10E-01	1.92E-01	3.31E-02	
ytfE	7.46E-01	3.33E-15	6.96E-01	-7.38E-02	1.89E-01	2.27E-02	
group_11374	7.49E-01	3.86E-03	5.05E-01	-1.10E-01	1.65E-01	3.87E-02	
group_8118	7.49E-01	6.14E-05	1.17E-01	3.60E-01	2.29E-01	9.08E-02	
group_4956	7.49E-01	6.14E-05	1.17E-01	3.60E-01	2.29E-01	9.08E-02	
groL	7.49E-01	6.14E-05	1.17E-01	3.60E-01	2.29E-01	9.08E-02	
group_19071	7.46E-01	1.65E-03	9.74E-01	-2.19E-03	6.65E-02	1.91E-03	
group_17109	7.46E-01	7.02E-03	2.18E-01	-1.88E-01	1.52E-01	7.15E-02	
group_15579	7.46E-01	7.02E-03	7.55E-01	-4.40E-02	1.41E-01	1.82E-02	
group_9929	7.46E-01	4.36E-05	7.99E-02	3.50E-01	1.99E-01	1.01E-01	
group_9429	7.42E-01	3.08E-05	1.20E-01	1.46E-01	9.38E-02	9.00E-02	
bioC	7.42E-01	3.08E-05	8.34E-03	4.51E-01	1.70E-01	1.52E-01	
group_6684	7.39E-01	2.06E-02	9.56E-01	4.32E-03	7.82E-02	3.20E-03	
group_6163	7.42E-01	2.22E-03	7.27E-01	5.01E-02	1.43E-01	2.03E-02	
group_19763	7.39E-01	4.14E-03	7.75E-01	-4.59E-02	1.60E-01	1.66E-02	
group_16992	7.36E-01	3.34E-02	6.70E-01	-3.50E-02	8.20E-02	2.48E-02	
group_9641	7.39E-01	5.56E-05	2.25E-01	-1.13E-01	9.32E-02	7.03E-02	
group_20653	7.36E-01	1.25E-03	9.06E-01	-1.08E-02	9.07E-02	6.88E-03	
group_20633	7.36E-01	1.25E-03	2.56E-01	2.10E-01	1.85E-01	6.59E-02	
group_13739	7.36E-01	1.25E-03	4.30E-01	1.62E-01	2.05E-01	4.58E-02	
group_13134	7.36E-01	1.25E-03	4.30E-01	1.62E-01	2.05E-01	4.58E-02	
group_12402	7.36E-01	1.25E-03	4.30E-01	1.62E-01	2.05E-01	4.58E-02	
catB	7.36E-01	1.59E-04	7.08E-01	7.17E-02	1.91E-01	2.18E-02	
tuf~~~tufA	7.32E-01	5.67E-01	5.70E-01	-3.15E-02	5.54E-02	3.29E-02	
nirK	7.29E-01	5.83E-14	9.43E-01	1.26E-02	1.75E-01	4.16E-03	
group_20640	7.29E-01	5.83E-14	9.43E-01	1.26E-02	1.75E-01	4.16E-03	
group_20634	7.32E-01	2.40E-03	4.31E-01	1.33E-01	1.68E-01	4.58E-02	
group_19725	7.32E-01	2.40E-03	5.94E-01	-9.75E-02	1.83E-01	3.09E-02	
group_19713	7.26E-01	7.81E-03	8.83E-01	1.05E-02	7.14E-02	8.51E-03	
group_19478	7.32E-01	3.39E-04	7.63E-01	3.34E-02	1.11E-01	1.75E-02	
group_14826	7.32E-01	3.39E-04	1.05E-01	3.02E-01	1.86E-01	9.40E-02	
group_11504	7.32E-01	2.40E-03	6.55E-01	8.17E-02	1.83E-01	2.59E-02	
group_10414	7.32E-01	2.40E-03	6.52E-01	8.24E-02	1.83E-01	2.62E-02	
group_9663	7.32E-01	2.40E-03	6.86E-01	-5.26E-02	1.30E-01	2.35E-02	
group_8744	7.29E-01	2.47E-04	8.63E-01	1.52E-02	8.77E-02	1.00E-02	
group_8478	7.32E-01	2.40E-03	6.52E-01	8.24E-02	1.83E-01	2.62E-02	
dctP	7.29E-01	2.47E-04	8.63E-01	1.52E-02	8.77E-02	1.00E-02	
group_20631	7.29E-01	4.41E-03	6.06E-01	8.06E-02	1.56E-01	3.00E-02	
group_19948	7.29E-01	4.41E-03	3.43E-01	-1.58E-01	1.66E-01	5.50E-02	
group_19283	7.29E-01	1.81E-03	9.86E-01	-2.92E-03	1.66E-01	1.02E-03	
group_16630	7.29E-01	1.81E-03	6.85E-01	6.81E-02	1.68E-01	2.36E-02	
group_13532	7.29E-01	6.92E-04	4.36E-01	1.37E-01	1.75E-01	4.52E-02	
group_11699	7.29E-01	4.41E-03	8.63E-01	2.88E-02	1.67E-01	1.00E-02	
group_11569	7.29E-01	4.41E-03	8.63E-01	2.88E-02	1.67E-01	1.00E-02	
group_10228	7.29E-01	4.41E-03	8.63E-01	2.88E-02	1.67E-01	1.00E-02	
group_10136	7.26E-01	1.79E-04	6.98E-01	3.34E-02	8.60E-02	2.26E-02	
ppk2	7.29E-01	1.81E-03	3.99E-01	1.40E-01	1.66E-01	4.89E-02	
group_19563	7.26E-01	3.37E-03	7.69E-01	-4.26E-02	1.45E-01	1.70E-02	
nadA	7.26E-01	3.37E-03	5.78E-01	8.59E-02	1.54E-01	3.23E-02	
group_8020	7.22E-01	3.75E-04	9.71E-01	-3.06E-03	8.43E-02	2.11E-03	
group_18874	7.22E-01	6.05E-03	9.87E-01	-2.26E-03	1.38E-01	9.53E-04	
group_17025	7.19E-01	8.93E-01	6.64E-02	-1.32E-01	7.19E-02	1.06E-01	
group_13591	7.22E-01	1.29E-04	7.29E-02	2.42E-01	1.35E-01	1.04E-01	
group_13159	7.22E-01	5.32E-02	3.20E-02	-1.74E-01	8.08E-02	1.24E-01	
group_12938	7.22E-01	1.01E-03	8.58E-01	2.83E-02	1.57E-01	1.04E-02	
group_20987	7.16E-01	3.04E-13	5.38E-01	-9.91E-02	1.61E-01	3.58E-02	
group_17608	7.19E-01	9.30E-05	5.56E-01	6.94E-02	1.18E-01	3.42E-02	
group_17580	7.19E-01	1.94E-03	4.37E-01	1.07E-01	1.37E-01	4.52E-02	
group_11913	7.19E-01	1.94E-03	5.13E-01	8.88E-02	1.36E-01	3.80E-02	
group_8184	7.19E-01	9.30E-05	2.19E-01	1.43E-01	1.16E-01	7.13E-02	
group_4819	7.16E-01	3.57E-03	6.16E-01	-4.06E-02	8.08E-02	2.91E-02	
group_20970	7.12E-01	1.00E-13	1.29E-01	-2.63E-01	1.73E-01	8.80E-02	
group_17905	7.16E-01	8.16E-03	7.74E-01	3.74E-02	1.30E-01	1.67E-02	
group_16424	7.16E-01	1.46E-03	7.60E-01	4.52E-02	1.48E-01	1.78E-02	
group_14382	7.12E-01	2.82E-02	9.17E-01	-7.70E-03	7.39E-02	6.05E-03	
group_13286	7.16E-01	6.65E-05	7.79E-01	3.52E-02	1.25E-01	1.63E-02	
group_12648	7.12E-01	2.82E-02	3.88E-01	-7.27E-02	8.40E-02	5.01E-02	
group_10415	7.16E-01	1.75E-02	6.35E-01	-6.25E-02	1.31E-01	2.76E-02	
group_1908	7.12E-01	1.09E-03	8.40E-01	-1.61E-02	7.99E-02	1.17E-02	
group_20086	7.06E-01	3.75E-03	9.68E-01	-2.83E-03	7.12E-02	2.31E-03	
group_19838	7.06E-01	3.75E-03	9.68E-01	-2.83E-03	7.12E-02	2.31E-03	
group_11824	7.12E-01	3.19E-11	6.87E-01	-6.26E-02	1.55E-01	2.34E-02	
group_20327	7.02E-01	2.86E-03	9.91E-01	7.89E-04	7.02E-02	6.52E-04	
group_20326	7.02E-01	2.86E-03	9.91E-01	7.89E-04	7.02E-02	6.52E-04	
group_19735	7.02E-01	2.86E-03	9.29E-01	6.33E-03	7.08E-02	5.19E-03	
rhaT~~~eamA~~~yedA	7.09E-01	1.73E-12	7.87E-01	-4.49E-02	1.66E-01	1.57E-02	
group_10696	7.09E-01	3.01E-04	3.67E-01	1.49E-01	1.64E-01	5.24E-02	
nosD	7.02E-01	1.95E-13	1.37E-01	-2.52E-01	1.69E-01	8.63E-02	
nosZ	7.02E-01	1.95E-13	1.37E-01	-2.52E-01	1.69E-01	8.63E-02	
ccmA~~~nosF~~~drrA	7.02E-01	1.95E-13	1.37E-01	-2.52E-01	1.69E-01	8.63E-02	
nosR	7.02E-01	1.95E-13	1.37E-01	-2.52E-01	1.69E-01	8.63E-02	
copZ~~~nosL	7.02E-01	1.95E-13	1.37E-01	-2.52E-01	1.69E-01	8.63E-02	
group_20638	7.02E-01	1.37E-12	7.58E-01	-5.71E-02	1.85E-01	1.79E-02	
group_15695	7.02E-01	3.21E-01	1.85E-01	-7.40E-02	5.57E-02	7.69E-02	
group_10671	7.02E-01	1.59E-04	5.48E-01	4.80E-02	7.97E-02	3.49E-02	
